UUID,Name,Location,Street Address,Suburb,State,Postcode,Telephone,Status,Latitude,Longitude,Create DateTime,Update DateTime
e4b1a11a-3c5a-471f-a734-d7f3886d7a8f,Fitness First,Willoughby,350 Eastern Valley Way,Willoughby,NSW,2068,02 8962 6001,Open,-33.788047,151.201658,,
3fed4dc1-b1dd-4c5b-ba18-bf15d45add0a,Fitness First,Carlingford,"Carlingford Court, Cnr Carlingford & Pennant Hills Rds",Carlingford,NSW,2118,02 8845 9701,Open,-33.777821,151.052069,,
aff5c251-9b14-4e71-ace1-c11e6cb546fd,Fitness First,Castle Hill - Castle Towers,"Level 3, Shop 701 Castle Towers Shopping Centre, Castle Street",Castle Hill,NSW,2154,02 9762 1601,Open,-33.7328193,151.0049599,,
87c52349-a4e3-4412-97fb-099ab01f8279,Fitness First,Hornsby,"Westfield Shopping Centre, Ground Floor Muriel Street,",Hornsby,NSW,2077,02 8445 8401,Open,-33.70365,151.103121,,
6402b9c1-ffa6-46cb-a766-459c39de3ce2,Fitness First,Macquarie,"Macquarie Shopping Centre, 109 Waterloo Road",Ryde,NSW,2113,02 9002 7601,Open,-33.776436,151.11954,,
d3353613-f7ad-4831-8823-a57a51d9c79d,Fitness First,North Ryde,Cnr Pittwater & Magdala Rds (Near RSL),North Ryde,NSW,2113,02 8873 1111,Open,-33.803627,151.137806,,
2fc91d28-5987-4301-b34c-40eba317d3e9,Fitness First,Pennant Hills,358 Pennant Hills Rd,Pennant Hills,NSW,2120,02 8401 7001,Open,-33.738932,151.07056,,
c6b19178-7458-4bd2-bf55-bb13e87c451c,Fitness First,Top Ryde,"Top Ryde shopping centre, L3-4 Cnr Devlin St and Blaxland Rd",Top Ryde,NSW,2112,02 8071 7601,Open,-33.812959,151.105252,,
ef32ccae-3bb3-4ddb-84e0-177f63d3bd25,Fitness First,Balgowlah,Shop 67 197-215 Condamine Street,Balgowlah,NSW,2093,02 8093 3201,Open,-33.793169,151.264343,,
5a68eb3a-dae0-411c-aae1-ac546c4f9f46,Fitness First,Dee Why,800 Pittwater Rd,Dee Why,NSW,2099,02 9935 9701,Open,-33.758531,151.281561,,
fa603277-9876-4eef-93d4-c342c76ba78f,Fitness First,Mona Vale,"Level 1, 10 Park St, Pittwater Place Shopping Centre",Mona Vale,NSW,2103,02 8401 0850,Open,-33.678626,151.303222,,
efeab7af-c9d7-43a8-a0b5-196c85cbc7d9,Fitness First,Cronulla,"447 Captain Cook Drive,",Woolooware,NSW,2230,02 8556 0400,Open,-34.0395109,151.1413244,,
8f42a87f-7276-4309-9072-04bb7cd7eee9,Fitness First,Miranda,522 The Kingsway,Miranda,NSW,2228,02 8536 7801,Open,-34.0344443,151.1044813,,
bf8006eb-f16a-4ff2-b6c3-04bacd3dcb33,Fitness First,Rockdale,395 West Botany St,Rockdale,NSW,2216,02 9921 6800,Open,-33.959194,151.145557,,
89362708-a684-4a31-8211-84d0877bfe43,Fitness First,Sylvania,Cnr Port Hacking Rd & Princes Hwy,Sylvania,NSW,2224,02 8543 6101,Open,-34.008075,151.105104,,
3d7ba1a3-412b-42e7-831b-a313495edec3,Fitness First,Wanda Platinum Cronulla Beach,"2 Marine Esplanade, Wanda Beach",Cronulla,NSW,2230,02 8556 0601,Open,-34.043129,151.160835,,
aebcc06f-78ab-41f3-befd-7da97003a5a4,Fitness First,Auburn,100 Parramatta Rd,Auburn,NSW,2144,02 8737 9800,Open,-33.847446,151.045548,,
2ff454a5-43ce-4738-aa57-2165a4ec02ae,Fitness First,Bankstown,"Unit 1-2, 9 Chapel Rd South",Bankstown,NSW,2200,02 8707 4700,Open,-33.932054,151.029571,,
69caa807-c45e-43cf-9ff4-33738e3ae914,Fitness First,North Strathfield,22 George St,North Strathfield,NSW,2137,02 9033 1201,Open,-33.863322,151.088225,,
f8cbf5df-b8f6-4dc9-ab72-b90efff179e8,Fitness First,Parramatta,57 Macquarie St,Parramatta,NSW,2150,02 8844 8700,Open,-33.815096,151.001924,,
cbe9773b-1de7-4efa-8473-e2f67d157cf9,Fitness First,Brisbane CBD - Elizabeth St,300 Elizabeth St,Brisbane,QLD,4000,1300 55 77 99,Open,-27.467728,153.028973,,
646b0dde-bf2e-4320-9911-0db360bca28a,Fitness First,Brisbane CBD - King George Square,116 Adelaide St,Brisbane,QLD,4000,1300 55 77 99,Open,-27.468055,153.025035,,
b4e3b9bb-b32c-41db-ae8e-5c544032b34f,Fitness First,Lutwyche,461-473 Lutwyche Rd,Lutwyche,QLD,4030,07 3630 7100,Open,-27.424257,153.033882,,
d431b0ce-e6e5-49d1-be38-3aa9dbd12a95,Fitness First,Carindale,803 Creek Road,Carindale,QLD,4152,07 3843 7000,Open,-27.51708,153.098007,,
b32e632f-dd9e-4889-a759-d6bf96cfd899,Fitness First,Wynnum,"Tenancy B5, Wynnum Plaza Shopping Centre, 2021 Wynnum Rd",Wynnum,QLD,4178,07 3302 8000,Open,-27.457371,153.157303,,
4286a3e0-9390-4161-aa15-d95191f51d05,Fitness First,Indooroopilly,"Shop 3032, Indooroopilly Shopping Centre, 322 Moggill Rd",Indooroopilly,QLD,4068,07 3720 4200,Open,-27.4995704,152.9728304,,
35a1face-9ae3-4fe0-bf78-707619710e0e,Fitness First,Toowong,"Level 2, Toowong Tower, 9 Sherwood Rd",Toowong,QLD,4066,07 3318 2200,Open,-27.484923,152.992522,,
fe969557-403a-4467-932a-06c3784d0516,Fitness First,Mermaid Waters,"5 Lakeview Boulevard, Cnr Bermuda Street & Hooker Boulevard",Mermaid Waters,QLD,4218,07 5595 2400,Open,-28.0366075,153.4163364,,
f4a828b5-1926-405f-bfa5-04a16d0ceae2,Fitness First,Robina,"Bermuda Street, Varsity Lakes Shopping Centre",Robina,QLD,4230,07 5630 7500,Open,-28.075123,153.422066,,
69c62362-b8c7-46d4-8f3e-d8be202d3885,Fitness First,Melbourne CBD - Bourke St,"Level 2, 341 - 345 Bourke St",Melbourne,VIC,3000,03 9665 0800,Open,-37.814309,144.963744,,
7361fe98-8a4d-4ee6-9880-1895da1e82b3,Fitness First,Melbourne CBD - Flinders St Platinum,"Level 2 & 3, 276 Flinders Street",Melbourne,VIC,3000,03 9616 4400,Open,-37.817971,144.965361,,
7a5f0eb4-5d9d-4d39-b058-5ec624fcb244,Fitness First,Melbourne CBD - High Performance Club,"Level 1, 546 Collins St.",Melbourne,VIC,3000,03 9222 2100,Open,-37.818319,144.95621,,
8e3b7137-127b-4732-af49-77fa34da652c,Fitness First,Melbourne CBD - Melbourne Central Plat,"Level 4, 211 LaTrobe Street",Melbourne,VIC,3000,03 9935 2600,Open,-37.809051,144.963576,,
de08e297-b4e8-4682-b2cb-bd28862afb23,Fitness First,Melbourne CBD - QV Platinum,Cnr Lonsdale & Russell Street,Melbourne,VIC,3000,03 8665 4000,Open,-37.81248,144.967964,,
79cc549b-0497-48f1-a7b2-3d0ccdb2d781,Fitness First,Doncaster,"Tenancy 1154, L3 & 4, Above Westfield Shopping Centre, 619 Doncaster Rd",Doncaster,VIC,3108,03 9026 1600,Open,-37.784626,145.126166,,
2178abe1-be5c-43c9-b578-023a839d4ea4,Fitness First,Glen Waverley,1-3 Coleman Pde,Glen Waverley,VIC,3150,03 8847 4800,Open,-37.876695,145.147982,,
2ea0c621-0f9e-469e-9114-ab1cc75d2ee5,Fitness First,Knox City,"Knox Ozone Shopping Centre, 509 Burwood Hwy",Wantirna South,VIC,3152,03 9800 7600,Open,-37.869099,145.238936,,
74690dfb-bdfb-4bb7-8dda-dcc0110ee995,Fitness First,Bayside,241-245 Bay Road,Highett,VIC,3190,03 9559 7400,Open,-37.9546882,145.0312471,,
00b167cb-5ac0-42a1-8ed5-8a54f097bac1,Fitness First,Brighton,531 Nepean Highway,Brighton East,VIC,3187,03 9945 2600,Open,-37.909254,145.011903,,
86efb1a0-e048-4509-a3d4-6efc05126e83,Fitness First,Malvern Valley,Cnr Waverley and Batesford Rd,Chadstone,VIC,3148,03 9935 5800,Open,-37.877309,145.082928,,
8f312fd7-e7d5-47e0-ba26-5cd660d05318,Fitness First,Richmond,560 Church Street,Richmond,VIC,3121,03 8420 7101,Open,-37.8291778,144.9972905,,
b5ebc19c-4860-45ed-8276-ac3b8d097b46,Fitness First,South Yarra,"Shop 1, 402 Chapel St",South Yarra,VIC,3141,03 9090 4900,Open,-37.845218,144.994679,,
fd556cb4-16e9-4c96-a608-8f0d3e38f6b2,Fitness First,St Kilda,97 Alma Road,St Kilda,VIC,3182,03 9526 4500,Open,-37.8617984,144.9938529,,
f6c223ef-4316-492a-8b9f-e66f81833219,Fitness First,Victoria Gardens (Richmond),"Victoria Gardens Shopping Centre, Shop MM3, 620 Victoria Street",Richmond,VIC,3121,03 8415 9401,Open,-37.811805,145.011393,,
