UUID,Name,Location,Street Address,Suburb,State,Postcode,Telephone,Status,Latitude,Longitude,Create DateTime,Update DateTime
603decbe-21c1-4603-bcd7-4835d7751493,Snap Fitness,Pyrmont,Shop 1/209 Harris Street,Pyrmont, NSW,2009,0432 544 902,Open,,,,
f87c6538-c662-4b42-beb3-f5ff898dcf31,Snap Fitness,Roselands,"1/1206 Canterbury Road, (next To Subway)",Roselands, NSW,2196,0412 767 900,Open,,,,
2434e981-f669-486a-abbd-c78d469287a3,Snap Fitness,Seven Hills,"Hills Sports Fitness And Aquatic Centre, 20 Distribution Place",Seven Hills, NSW,2147,0481 599 357,Open,,,,
b22f4741-6c7d-483a-bf50-070e6a497abf,Snap Fitness,Surry Hills,74 Wentworth Avenue,Surry Hills, NSW,2010,0431 214 342,Open,,,,
c6a41ff8-5914-455f-b3fb-fd97c39fafd5,Snap Fitness,Sydney CBD,"Shop 16 Sky View Plaza 537 - 551 George St, 537-551 George Street",Sydney, NSW,2000,0481 146 297,Open,,,,
ec2cb21c-cba6-4fae-95bb-42184407bd75,Snap Fitness,Taree,"Shop 4, Taree Plaza",Taree, NSW,2430,0405 247 247,Open,,,,
fb7f47fb-e463-4d45-b64b-7a8822e345d3,Snap Fitness,Tuggerah,"Cnr Gavenlock Rd & Wyong Rd, Westfield",Tuggerah, NSW,2259,0401 835 277,Open,,,,
bad6d7d0-78c6-4199-ab21-053618e3a4da,Snap Fitness,Tweed Heads,"Shop 40, Tweed Mall Cnr Wharf & Bay Streets",Tweed Heads, NSW,2485,0481 545 883,Open,,,,
e8249c4c-90f9-480f-88e9-ec7c33113904,Snap Fitness,Wagga Wagga,"49 Gregory Cres,",Wagga Wagga, NSW,2650,0427 051 113,Open,,,,
8e6d805b-0186-4ec4-b89e-738ca962a488,Snap Fitness,Waterloo,9 Danks Street,Waterloo, NSW,2017,0431 054 302,Open,,,,
5aca9553-7e7a-4245-b3a2-1bd716b4e26d,Snap Fitness,Wollongong,335 Keira Street (next To Bike Hub),Wollongong, NSW,2500,0404 719 059,Open,,,,
d8eb86d7-2463-4cac-bdc0-805811027124,Snap Fitness,Casuarina,"23b/54 Bradshaw Terrace, Casuarina Village Shopping Centre",Casuarina, NT,810,0478 201 826,Open,,,,
1f35be83-31c2-4d69-8434-8b9b2a7e7b06,Snap Fitness,Darwin Coolalinga,465 Stuart Highway,Coolalinga, NT,839,0409 933 286,Open,,,,
fded5a88-0760-4b2a-800e-844c0515631d,Snap Fitness,Darwin CBD,"3 Nylander St, Parap",Darwin, NT,810,0437 727 161,Open,,,,
14e0e860-4ce2-4ebc-a9f7-481903728da3,Snap Fitness,Darwin Yarrawonga,"2/2 Middleton St, Yarrawonga",Darwin, NT,830,0422 634 474,Open,,,,
c649d978-ba3a-42dd-a741-394955b90008,Snap Fitness,Fitness Winnellie,"Shop 5-6, 14 Winnellie Road",Winnellie, NT,820,0428 528 521,Open,,,,
4bf85c8a-69c8-4497-806d-ff9344323451,Snap Fitness,Aitkenvale,254 Ross River Road,Aitkenvale Townsville, QLD,4814,07 4725 9817,Open,,,,
df2245c0-f4b6-4b37-bf14-6611d1f43397,Snap Fitness,Albany Creek,"Shop 11, Albany Market Place",Albany Creek, QLD,4035,0478 202 622,Open,,,,
5fb4bacd-e75a-4a3a-a5cf-a47d41a92557,Snap Fitness,Arana Hills,Cnr Patricks Road And Nepean Avenue,Arana Hills, QLD,4054,0427 911 118,Open,,,,
f6134e2c-a3cb-462b-b668-a72f3cba6b92,Snap Fitness,Beaudesert,"Shop 1 - 3, 155-161 Brisbane Street",Beaudesert, QLD,4285,0478 824 997,Open,,,,
fee4cb05-2991-4401-befa-b3697077383f,Snap Fitness,Bellbowrie,Shop 1a - 37 Birkin Road,Bellbowrie, QLD,4070,0412 036 929,Open,,,,
94bec461-15cc-4eda-97ab-cc8bbc2e6424,Snap Fitness,Birkdale,"Shop 3-4, 102-108 Birkdale Road",Birkdale, QLD,4159,0478 201 042,Open,,,,
2bd11f78-ea0a-4d0d-a9b1-6dc55355b52c,Snap Fitness,Brisbane CBD,Cnr North Quay And Herschel Street,Brisbane, QLD,4000,0427 996 583,Open,,,,
26100102-be08-4539-a71e-9aad6dce432e,Snap Fitness,Brisbane City,15 Adelaide Street,Brisbane, QLD,4000,0447 135 119,Open,,,,
058fd696-80d1-411b-829e-e890e7dd8ba3,Snap Fitness,Browns Plains,123 Browns Plains Road,Browns Plains, QLD,4118,0452 386 311,Open,,,,
5b8894fe-2cc2-4eb3-a98c-664d0af189f2,Snap Fitness,Buderim,96 Burnett Street,Buderim, QLD,4556,0408 162 780,Open,,,,
36d0d050-fb63-4fdb-8e40-8f01ad7dfbec,Snap Fitness,Burdekin,136 Queen St,Ayr, QLD,4807,07 4783 4248,Open,,,,
302a5e40-9458-4f92-a255-70bae17d1fdd,Snap Fitness,Boondall,"Sues Corner, Cnr Sandgate & Beams Road",Boondall, QLD,4034,0411 773 444,Open,,,,
8c98eebd-7270-4614-be2c-d53bdeb7cd3c,Snap Fitness,Bundaberg,19 Maryborough St,Bundaberg, QLD,4670,0422 638 910,Open,,,,
9beaecaa-6b7d-4bfc-b92a-4efd3a8b72a0,Snap Fitness,Buranda,"Level 2, Centro Buranda Shopping Centre",Woolloongabba, QLD,4102,0422 634 475,Open,,,,
cc8c9d0e-e414-4125-8f3c-b4929c3dd21a,Snap Fitness,Caloundra,37 Bowman Road,Caloundra, QLD,4551,07 5341 8020,Open,,,,
20743439-6e4f-491d-baa1-824c75d7be6e,Snap Fitness,Carina,799 Old Cleveland Road,Carina, QLD,4152,0478 202 147,Open,,,,
a0accc43-e6f8-425d-94fb-f91c53cc5671,Snap Fitness,Chermside,831 Gympie Road,Chermside, QLD,4032,0412 985 757,Open,,,,
2c679756-8c79-46f7-87ea-ac63aeab7d41,Snap Fitness,Clayfield,715 Sandgate Road,Clayfield, QLD,4011,0421 931 054,Open,,,,
d3ae2f1f-a6ad-461d-a772-8539ad2b4d9a,Snap Fitness,Cleveland,16 Weippin Street,Cleveland, QLD,4163,0431 179 876,Open,,,,
7958b808-ab60-4dbe-90bd-d1fa132c74a7,Snap Fitness,Emerald,"The Plaza @ Emerald, Cnr Egerton And Clermont Sts",Emerald, QLD,4720,0409 566 610 / 07 4982 3103,Open,,,,
0312ec31-ca05-4b41-b864-546d3a5772f9,Snap Fitness,Everton Park,"Shop 2. Northwest Plaza, 97 Flockton Street",Everton Park, QLD,4053,0406 531 668,Open,,,,
afcfb61c-a183-4f8f-a610-b8cf664dbfa5,Snap Fitness,Fairfield Gardens,"Fairfield Gardens Shopping Center, Shop 35",Fairfield, QLD,4103,0477 007 913 OR 07 3844 9551,Open,,,,
c3fc56cf-480c-43b1-b9bd-3078d8002d35,Snap Fitness,Forest Lake,"Beside Forest Lake Medical Centre, 255 Forest Lake Boulevard",Forest Lake, QLD,4078,0452 181 311 or 3279 8988,Open,,,,
af607a87-f6f9-4a96-8259-f0bc7e537eb7,Snap Fitness,Gladstone,184 Goondoon Street,Gladstone, QLD,4680,0423 688 573,Open,,,,
1a1c683b-b210-4cd3-8d69-107114c49a81,Snap Fitness,Gympie,15 Cross Street,Gympie, QLD,4570,0428 039 099,Open,,,,
4ffffccb-5001-4b3b-b5c5-9fdcd36b09cf,Snap Fitness,Helensvale,"Westfield Helensvale, Town Centre Drive",Helensvale, QLD,4212,0403 388 556,Open,,,,
22b8a259-3f4c-4acd-a34a-e2061f3e5133,Snap Fitness,Holland Park,"Homemaker Centre Shop 9, 1230 Logan Road",Holland Park, QLD,4121,0434 770 033,Open,,,,
2dd20b4b-6e28-49df-94bd-847ec480a59c,Snap Fitness,Indooroopilly,Shop 8,34 Coonan Street Indooroopilly Qld 4068, ,,0457 472 134,Open,,,,
7e83a21a-183c-405e-b083-778949fcd65a,Snap Fitness,Jindalee,"Jindalee Homemaker City (next To Mcdonalds), 34 Goggs Road",Jindalee, QLD,4074,0488 488 299,Open,,,,
1647d92a-0d64-4996-9ec5-19627a20bdf8,Snap Fitness,Kawana,5 Lutana Street,Buddina, QLD,4575,0427 117 410,Open,,,,
9a67a5e1-1f52-422f-9d6e-3d5a7863f24f,Snap Fitness,Kenmore,2059 Moggill Road,Kenmore, QLD,4069,0478 202 098 / 3378 8182,Open,,,,
4c96e03f-c38d-48f5-8562-69295b6cc84b,Snap Fitness,Kingaroy,"Harvey Norman Centre, Unit 5",Kingaroy, QLD,4610,0404 224 666 or 07 4162 7088,Open,,,,
79b048e2-6962-45bb-b5e4-2e5965859e8a,Snap Fitness,Loganholme,"Tenancy 5h, Hyperdome Home Centre - Pacific Hwy (cnr Bryants Rd), Near Hungry Jacks",Loganholme, QLD,4129,0415 762 249,Open,,,,
de3e358d-201f-40c0-8172-326c1f9a5f61,Snap Fitness,Lutwyche,"Shop 25 - 26, 543 Lutwyche Road",Lutwyche, QLD,4030,0402 401 354,Open,,,,
9e6d0f87-df3b-499b-bac8-95de4cf8aeb6,Snap Fitness,Mackay,7 Discovery Lane,Mackay, QLD,4740,0421 686 866,Open,,,,
d4c30a6f-d5bc-4ece-80fe-2f580f24b3e7,Snap Fitness,Mackay (Northern Beaches),"Level 1, 10 Eimeo Rd",Mackay, QLD,4740,0478 201 820,Open,,,,
768528c3-6638-4788-bfd2-498db2679c29,Snap Fitness,Manly West,"11 Burnett Street, Manly West",Brisbane, QLD,4179,0450 762 769,Open,,,,
1b4ceda3-0b8e-4308-b666-99f27f9acef6,Snap Fitness,Maryborough,87 Bazaar Street Maryborough,Maryborough, QLD,4650,0417 634 692,Open,,,,
0703a0f2-ece2-42ac-8263-96c00784f99a,Snap Fitness,Meadowbrook,2-10 Yeates Cresent,Meadowbrook, QLD,4131,0411 754 559,Open,,,,
21ad3b17-e9e7-4b0b-895f-3eb2ff980812,Snap Fitness,Miami,"2160 Gold Coast Highway, Miami",Gold Coast, QLD,4220,0499 588 166,Open,,,,
886a3190-0c8b-4934-a9ac-c113596fb887,Snap Fitness,Milton,1/16 Baroona Road,Milton, QLD,4064,0401 799 362,Open,,,,
edc3a7ac-89d3-48c6-9d66-e54a445a5bb3,Snap Fitness,Morayfield,5/61 Morayfield Road,Morayfield, QLD,4506,07 5499 1376,Open,,,,
a8407e2a-dd06-40df-8d51-639fab73b970,Snap Fitness,Moranbah,18 Bacon Street,Moranbah, QLD,4744,0403 003 502,Open,,,,
007fbeec-5946-40de-a6c2-44fb7576f42d,Snap Fitness,Morningside,"Shop 10, Colmslie Plaza",Morningside, QLD,4170,0438 742 521,Open,,,,
cfd49954-8e1e-43ff-be27-5a6a62a2762f,Snap Fitness,Mt Gravatt East,35 Wecker Road,Mt Gravatt East, QLD,4122,0404 455 798,Open,,,,
5384be64-8fcc-48ac-b292-f8cd19c3958b,Snap Fitness,Nerang,Shop 29/57 Station Street,Nerang, QLD,4211,0420 538 885,Open,,,,
0d248984-8e56-4ef7-bb1f-b58ac7e908b9,Snap Fitness,New Farm,170 Merthyr Rd,New Farm, QLD,4005,0411 985 675,Open,,,,
28407b7e-e895-428a-a188-7e78fd7b0f43,Snap Fitness,Newmarket,159 Enoggera Road,Newmarket, QLD,4051,07 3356 5996 / 0421 841 548,Open,,,,
9fa108ac-7928-41ae-bbc9-8d07f65f34f8,Snap Fitness,Noosa,17/18 Thomas St,Noosaville, QLD,4566,0432 651 544,Open,,,,
e79757ea-8451-408d-80a0-bd55617c6254,Snap Fitness,North Lakes,7/25 Discovery Drive,North Lakes, QLD,4509,0478201041 or 3482 4855,Open,,,,
0cf98c34-5181-4be9-811c-3162c794f87a,Snap Fitness,Pacific Pines,"Shop P01, Stocklands Pacific Pines",Pacific Pines, QLD,4211,0411 955 301,Open,,,,
fa6ebc89-b3e3-4af7-a7a6-788a23c65d50,Snap Fitness,Palm Beach,1156-1164 Gold Coast Hwy,Palm Beach, QLD,4221,0447 673 519,Open,,,,
986d2db9-eb23-45a4-85f5-8fda82ca0506,Snap Fitness,Parkwood,250 Olsen Ave,Parkwood, QLD,4214,0432 225 519,Open,,,,
38c1c7df-ed96-45ef-a43b-5f3c3edd9132,Snap Fitness,Redcliffe,"250 Anzac Ave, (entrance On High St, Behind Lincraft)",Redcliffe, QLD,4021,0412 088 010,Open,,,,
538d7671-c515-48e9-9bd0-ab96717be319,Snap Fitness,Robina,86 Robina Town Centre Drive,Robina, QLD,4226,0422 580 700,Open,,,,
ff61bc88-f65d-4965-894f-c6d75ba18389,Snap Fitness,Rockhampton,"1 Aquatic Place, Park Avenue",Rockhampton, QLD,4701,0428 227 341,Open,,,,
03e024d8-ffb6-496f-9408-effba231a1b2,Snap Fitness,Roma,25 Quintin Street,Roma, QLD,4455,0437 291 973,Open,,,,
485181fe-56cf-4bbf-b1e8-ede68d92b941,Snap Fitness,Runaway Bay,1/385 Oxley Drive,Runaway Bay, QLD,4216,0402 511 537,Open,,,,
dc3d143b-18d8-492e-b34c-a66496ba2c86,Snap Fitness,Samford,26 Main Street,Samford, QLD,4520,0424 618 120,Coming Soon,,,,
6fa94d5f-33ed-4505-99a8-e1225e9d3256,Snap Fitness,Fitness Sandgate,"121 Allen Street, Between 5th And 6th Ave",Sandgate, QLD,4017,0402 777 788,Open,,,,
5979652e-7384-4b84-a057-f7d51826c00c,Snap Fitness,Sherwood,689 Sherwood Rd,Sherwood, QLD,4075,0426 706 311,Open,,,,
822fee6f-f50a-409f-836c-73f6a984a178,Snap Fitness,Southport,3.06 107 Ferry Rd,Southport, QLD,4215,0412 295 530,Open,,,,
ff07a1f9-38f4-4066-9e66-ceb929a7ab94,Snap Fitness,Spring Hill,367 Turbot Sreet,Spring Hill, QLD,4000,0467 592 617,Open,,,,
eecfd632-c177-4623-a66c-d569c8c4d58a,Snap Fitness,Strathpine,"Shop 203, Level 1 Strathpine Centre",Strathpine, QLD,4500,07 3142 0513,Open,,,,
b42247de-9bd5-4290-85ba-85ae508e0de7,Snap Fitness,Surfers Paradise,"Unit 12, 10 Beach Road",Surfers Paradise, QLD,4217,0487 555 252,Open,,,,
ac0fe81f-99bc-41dd-92a1-f52ee266e544,Snap Fitness,Sunnybank,289 Mccullough St,Sunnybank, QLD,4109,0434 353 007,Open,,,,
a6952c3f-d13b-401a-a6b5-e7792f35cfea,Snap Fitness,The Gap,The Gap Village Shopping Centre,28a/ 1000 Waterworks Road, QLD,4061,0451 055 299,Open,,,,
321f3ee0-f559-43b7-8dda-556c97964152,Snap Fitness,Toowoomba Highfields,"Highfields Plaza, 1 Plaza Circle",Highfields, QLD,4352,0478 201 380,Open,,,,
bfb03244-8886-468b-9239-ae3e695cd227,Snap Fitness,Toowoomba CBD,183 West Street,Toowoomba, QLD,4350,0478 202 703,Open,,,,
88fe6665-b496-4abd-b460-b2db1fbeba9b,Snap Fitness,Toowoomba,"Shop E14, Wilsonton Shopping Centre, 470 Bridge Street",Tooowoomba, QLD,4350,0488 009 885,Open,,,,
97c9a0ec-2d0e-4d0f-80cc-ddcc87b9a946,Snap Fitness,Townsville CBD,Little Fletcher Street (off Flinders Street West),Townsville City, QLD,4810,07 4724 2470,Open,,,,
48d87e3c-7446-4497-9fce-887a6f88801f,Snap Fitness,Thuringowa,"22 Hervey Range Road, Thuringowa Central (opposite Willows Shopping Centre)",Thuringowa (townsville), QLD,4817,07 4755 4693,Open,,,,
f09b4252-03e0-4acf-816a-8d94a9129398,Snap Fitness,Victoria Point,"349-369, Cnr Colburn Ave & Cleveland Redland Bay Rd",Victoria Point, QLD,4165,0431 200 515,Open,,,,
4672a620-11d5-449a-9530-7e432d699938,Snap Fitness,West End,10 Browning Street,West End, QLD,4101,0411 342 430,Open,,,,
e0e3035c-a4fb-4031-9a6d-6daba0d7426a,Snap Fitness,Yamanto,27 / 512 Warwick Rd,Yamanto, QLD,4305,0487 804 050,Open,,,,
daed1cf7-a137-4d26-9cab-c58401c0223d,Snap Fitness,Yeppoon,"Keppel Bay Plaza, 64-76 James Street",Yeppoon, QLD,4703,0447 113 104,Coming Soon,,,,
ce1e3538-335d-4cfa-98a8-5221b52ca412,Snap Fitness,Adelaide CBD,100 Pirie Street,Adelaide, SA,5000,048880 SNAP 7627,Open,,,,
01c16852-f303-49d8-a8a0-820b50db15a7,Snap Fitness,Hilton,121 Sir Donald Bradman Drive,121 Sir Donald Bradman Drive, Hilton,,0402 402 627,Open,,,,
612f4782-adff-4ab5-9044-4c54373952be,Snap Fitness,Modbury,"Clovercrest Shopping Centre, 429 Montague Road",Modbury North, SA,5092,0478 062 774,Open,,,,
5af38c0f-f203-4e9d-9157-66c2b26e1943,Snap Fitness,Murray Bridge,31a Seventh Street,Murray Bridge, SA,5253,0432 393 182,Open,,,,
7e42a443-ae60-4b80-9de8-b2fb2a2e2d54,Snap Fitness,Northgate,"Northgate Shopping Village, Shop 8",Northgate, SA,5085,0418 843 852,Open,,,,
98c93211-f2b0-475d-9550-bcc217983ab1,Snap Fitness,Whyalla,34 Patterson Street,Whyalla, SA,5600,0412 075 205,Open,,,,
15f1f2fd-ee16-4fef-ba7e-05ef54f7c441,Snap Fitness,Woodville,57 Woodville Road,Woodville, SA,5011,0408 083 626,Open,,,,
bfb62bfa-e6c7-4c21-85af-6dec6a4fdf91,Snap Fitness,Airport West,"Westfield Shopping Centre, Shop 4b Westfield Drive",Airport West, VIC,3042,03 9338 3736 or 0466 886 228,Open,,,,
0f560622-9ef6-435e-b199-e636d6091ffa,Snap Fitness,Armadale Melbourne,"724 - 728 High Street, Armadale",Melbourne, VIC,3143,0457 762 088,Open,,,,
482923cb-1990-4076-ad65-d9eb3e319428,Snap Fitness,Ballarat,307a Dana Street,Ballarat, VIC,3350,0434 771 512,Open,,,,
51a1a2ce-7b12-4a7f-8387-7f68434a9fb6,Snap Fitness,Bendigo,71-73 Williamson Street,Bendigo, VIC,3550,0401 909 593,Open,,,,
75053a47-2fa3-4e6a-9105-5bf135d8c1ec,Snap Fitness,Berwick,"Shop 3 & 4, 4-6 Wheeler Street",Berwick, VIC,3806,0478 202 210,Open,,,,
4ff35327-9a8d-43ea-a941-57de89a022db,Snap Fitness,Brunswick,50 Sydney Rd,Brunswick, VIC,3056,0459 119 951,Open,,,,
a8b15dfc-8aa7-4c96-b31b-26c1f95dc3a6,Snap Fitness,Camberwell,"1st Floor, 6-8 Prospect Hill Road",Camberwell, VIC,3124,0477 027 787,Open,,,,
80960150-4513-4449-8d7e-da00609f35da,Snap Fitness,Caulfield South,443 Hawthorn Road,Caulfield South, VIC,3162,0457 762 166,Open,,,,
4ce399b0-44c3-4542-b981-882dcfa3bc6b,Snap Fitness,Coburg,"Level 1, T17-t18",Coburg, VIC,3058,0409 341 172,Coming Soon,,,,
033b9221-9fb0-447b-a5b1-8db869b5fe46,Snap Fitness,Craigieburn,"Shop A00.02 Craigieburn Central, 340 Craigieburn Road",Craigieburn, VIC,3064,0477 247 299,Open,,,,
5942b157-7b71-48b6-a567-3b7bdb1d39c0,Snap Fitness,Croydon,"Arndale Civic Shopping Centre, 224 Mt Dandenong Road",Croydon, VIC,3136,0415 469 496,Open,,,,
35cf6b92-02d7-4f42-92ce-d952cbcdad3e,Snap Fitness,Dandenong,"Dandenong Plaza, Clow Street",Dandenong, VIC,3175,0401 857 406,Open,,,,
203bb2a9-59e0-4a3d-bfc7-6154169a9e2b,Snap Fitness,Echuca,111 - 113 Annesley Street,Echuca, VIC,3564,0478 202 143,Open,,,,
dbac399b-5138-4603-8144-c5dd26e5652b,Snap Fitness,Eltham,1012 Main Road,Eltham, VIC,3095,0488 111 626,Open,,,,
4891d16d-4272-4674-a6be-a41892001c26,Snap Fitness,Endeavour Hills,"Endeavour Hills Shopping Centre, Shop 43 Matthew Flinders Ave",Endeavour Hills, VIC,3802,0423 754 210,Open,,,,
7e286590-0fc0-495a-92a7-037afe44b330,Snap Fitness,Epping,570 High St,Epping, VIC,3076,0406 576 275,Open,,,,
cc215e1a-f347-44d5-b639-62db00fc0e8f,Snap Fitness,Essendon,320a Keilor Road,North Essendon, VIC,3041,0417 486 262,Open,,,,
52c04a8a-cc62-4a25-8231-7ac2e09eb0d4,Snap Fitness,Fitzroy,224 Brunswick St,Fitzroy, VIC,3065,0499 600 667,Open,,,,
e7fe0e06-10be-4189-9eb8-770f93e27c17,Snap Fitness,Frankston,"Bayside Shopping Centre, 28 Beach Street",Frankston, VIC,3199,0403 003 935,Open,,,,
b5a61b69-ae6a-408b-a517-a136a8b8e801,Snap Fitness,Greensborough,103-105 Grimshaw Street,Greensborough, VIC,3088,0414 087 878,Open,,,,
76e5794a-360a-4f15-a15a-0851d8ed77f2,Snap Fitness,Hampton,515 Bluff Road,Hampton, VIC,3188,0478 200 021,Open,,,,
af1b313b-9ca5-4f44-9483-cdddeaffc943,Snap Fitness,Heidelberg,"Shop 2 & 3, 40 Burgundy Street",Heidelberg, VIC,3084,0478 202 145,Open,,,,
fc9e458d-f5c7-4669-8a86-01846104e34f,Snap Fitness,Horsham,"Shop 7, Gateway Shopping Center",Horsham, VIC,3400,0432 513 355,Open,,,,
dcfb0114-ba0e-4f94-991b-f4fb23c514a7,Snap Fitness,Melbourne CBD,160 Queen Street,Melbourne, VIC,3000,0412 252 444,Open,,,,
e579d0f3-4179-40e6-96b1-b275d9bb722e,Snap Fitness,Mildura,844 Fifteenth Street,Mildura, VIC,3500,0403 001 280,Open,,,,
b8ff0715-4908-418f-bec3-9240a0a49fb1,Snap Fitness,Patterson Lakes,"Level 1, Suite 1, The Glades Shopping Centre",Patterson Lakes, VIC,3197,0411 539 385,Open,,,,
f0c9994e-56a5-46e4-9fc0-8738f656007b,Snap Fitness,Point Cook,"Sanctuary Lakes Shopping Centre, 300 Point Cook Road",Point Cook, VIC,3030,0478 086 041,Open,,,,
6495996b-7e6e-4b42-b889-e8c53efbde54,Snap Fitness,Portland,45 Henty St,Portland, VIC,3305,0467 581 695,Open,,,,
cdc013d6-a60c-4101-9507-e0c688086448,Snap Fitness,Preston,6 Plenty Road,Preston, VIC,3072,0457 762 711,Open,,,,
d74ecca3-e395-4d2b-a824-af29fbbc2b6e,Snap Fitness,Southbank,85d Queensbridge Street,Southbank, VIC,3006,03 9696 0951 / 0401 794 997,Open,,,,
23a26cdd-f46b-44ef-a8eb-5862d1ef020b,Snap Fitness,South Yarra,"Shop 1, 9-11 Claremont Street",South Yarra, VIC,3141,03 9013 0297,Open,,,,
a9bf2289-feba-4431-8797-fcb47ff7a0a0,Snap Fitness,Sunbury,"Shop 1, 78-84 Horne Street",Sunbury, VIC,3429,0427 247 070,Open,,,,
f947c2f6-05df-45cf-9399-93bc2a794953,Snap Fitness,Traralgon,106-118 Argyle Street,Traralgon, VIC,3844,0427 555 123,Open,,,,
a42fd595-8f35-41dc-ba89-af5ff468ae9f,Snap Fitness,Vermont South,475 Burwood Highway,Vermont South, VIC,3133,0487 762 787,Open,,,,
dd5886b6-b8c0-40e3-90eb-7956fc64cdee,Snap Fitness,Wantirna,"Wantirna Mall, 9b 348 Mountain Hwy",Wantirna, VIC,3152,Club 9017 3739, Club Manager 0477 444 335,Open,,,
9f1d588b-38f9-45d8-8521-998e0d005d56,Snap Fitness,Warragul,31 Williams Street,Warragul, VIC,3820,0488 488 918,Open,,,,
2b397a2e-bb94-4d9d-9814-ad3c660ee1bc,Snap Fitness,Warrnambool,"Shop 13 Bayside City Plaza, 24 - 36 Fairy Street",Warrnambool, VIC,3280,0478 202 144,Open,,,,
d73d36e6-9a2d-49d4-aa40-c1663d2c90ba,Snap Fitness,Waurn Ponds,"Waurn Ponds Plaza, Rossack Drv",Geelong, VIC,3216,0499 99 59 49,Open,,,,
